customerID,churn_probability,churn_prediction,risk_level,tenure,Contract,MonthlyCharges,TotalCharges,InternetService,OnlineSecurity,TechSupport,PaymentMethod
5889-LFOLL,0.93,Yes,Critical Risk,13,Month-to-month,84.6,1115.2,Fiber optic,No,No,Electronic check
9269-CQOOL,0.93,Yes,Critical Risk,3,Month-to-month,54.7,169.45,DSL,No,No,Credit card (automatic)
7249-WBIYX,0.93,Yes,Critical Risk,10,Month-to-month,85.6,813.85,Fiber optic,No,No,Electronic check
3707-GNWHM,0.93,Yes,Critical Risk,1,Month-to-month,74.25,74.25,Fiber optic,No,No,Mailed check
2869-ADAWR,0.93,Yes,Critical Risk,45,Month-to-month,89.3,4016.85,Fiber optic,No,No,Credit card (automatic)
8884-ADFVN,0.93,Yes,Critical Risk,7,Month-to-month,101.95,700.85,Fiber optic,No,No,Electronic check
5138-WVKYJ,0.93,Yes,Critical Risk,10,Month-to-month,98.55,1008.55,Fiber optic,Yes,No,Electronic check
8622-ZLFKO,0.93,Yes,Critical Risk,6,Month-to-month,90.75,512.25,Fiber optic,No,No,Electronic check
5143-WMWOG,0.93,Yes,Critical Risk,1,Month-to-month,19.95,19.95,No,No internet service,No internet service,Electronic check
8413-VONUO,0.93,Yes,Critical Risk,2,Month-to-month,95.65,167.3,Fiber optic,No,No,Electronic check
2058-DCJBE,0.93,Yes,Critical Risk,5,Month-to-month,69.75,324.6,Fiber optic,No,No,Electronic check
2034-GDRCN,0.93,Yes,Critical Risk,2,Month-to-month,90.4,168.2,Fiber optic,No,No,Electronic check
0032-PGELS,0.93,Yes,Critical Risk,1,Month-to-month,30.5,30.5,DSL,Yes,No,Bank transfer (automatic)
8118-LSUEL,0.93,Yes,Critical Risk,23,Month-to-month,106.4,2483.5,Fiber optic,No,No,Electronic check
0322-YINQP,0.93,Yes,Critical Risk,1,Month-to-month,48.55,48.55,DSL,Yes,No,Mailed check
7758-XKCBS,0.93,Yes,Critical Risk,15,Month-to-month,29.7,438.25,DSL,No,Yes,Electronic check
0302-JOIVN,0.93,Yes,Critical Risk,8,Month-to-month,101.15,842.9,Fiber optic,No,No,Electronic check
4883-QICIH,0.93,Yes,Critical Risk,32,Month-to-month,69.75,2347.9,Fiber optic,No,No,Bank transfer (automatic)
4958-GZWIY,0.93,Yes,Critical Risk,7,Month-to-month,48.7,340.25,DSL,No,No,Electronic check
6173-ITPWD,0.93,Yes,Critical Risk,47,Month-to-month,83.35,4065,Fiber optic,No,No,Bank transfer (automatic)
1024-VRZHF,0.93,Yes,Critical Risk,11,Month-to-month,74.95,825.7,Fiber optic,No,No,Electronic check
3144-AUDBS,0.93,Yes,Critical Risk,6,Month-to-month,49.15,270.8,DSL,No,Yes,Electronic check
3096-JRDSO,0.93,Yes,Critical Risk,27,Month-to-month,104.3,2867.75,Fiber optic,Yes,Yes,Bank transfer (automatic)
7112-OPOTK,0.93,Yes,Critical Risk,33,Month-to-month,68.25,2171.15,Fiber optic,No,No,Electronic check
2235-ZGKPT,0.93,Yes,Critical Risk,4,Month-to-month,50.85,239.55,DSL,No,No,Mailed check
5480-TBGPH,0.93,Yes,Critical Risk,24,Month-to-month,99.3,2431.35,Fiber optic,No,No,Credit card (automatic)
4439-JMPMT,0.93,Yes,Critical Risk,5,Month-to-month,85.75,470.95,Fiber optic,No,Yes,Electronic check
7562-GSUHK,0.93,Yes,Critical Risk,16,Month-to-month,93.2,1573.7,Fiber optic,No,No,Credit card (automatic)
7137-RYLPP,0.93,Yes,Critical Risk,37,Month-to-month,85.7,3171.15,Fiber optic,No,No,Electronic check
5899-MQZZL,0.93,Yes,Critical Risk,13,Month-to-month,75.0,999.45,Fiber optic,No,No,Mailed check
3132-TVFDZ,0.93,Yes,Critical Risk,57,Month-to-month,44.85,2572.95,DSL,No,No,Electronic check
5909-ECHUI,0.93,Yes,Critical Risk,1,Month-to-month,56.25,56.25,DSL,No,No,Electronic check
3663-MITLP,0.93,Yes,Critical Risk,15,Month-to-month,101.25,1457.25,Fiber optic,No,No,Electronic check
9725-SCPZG,0.93,Yes,Critical Risk,1,Month-to-month,90.85,90.85,Fiber optic,No,No,Electronic check
8593-WHYHV,0.93,Yes,Critical Risk,3,Month-to-month,85.3,264.8,Fiber optic,No,No,Electronic check
3669-LVWZB,0.93,Yes,Critical Risk,5,Month-to-month,51.0,305.95,DSL,No,No,Mailed check
2626-URJFX,0.93,Yes,Critical Risk,4,Month-to-month,50.9,225.6,DSL,No,No,Electronic check
0115-TFERT,0.93,Yes,Critical Risk,21,Month-to-month,111.2,2317.1,Fiber optic,No,Yes,Electronic check
0156-FVPTA,0.93,Yes,Critical Risk,22,Month-to-month,54.2,1152.7,DSL,Yes,Yes,Electronic check
4628-CTTLA,0.93,Yes,Critical Risk,57,Month-to-month,39.3,2111.45,DSL,No,No,Electronic check
9189-JWSHV,0.93,Yes,Critical Risk,24,Month-to-month,93.55,2264.05,Fiber optic,No,No,Electronic check
0612-RTZZA,0.93,Yes,Critical Risk,1,Month-to-month,25.25,25.25,DSL,No,No,Electronic check
7065-YUNRY,0.93,Yes,Critical Risk,1,Month-to-month,45.3,45.3,DSL,No,No,Mailed check
9174-FKWZE,0.9288,Yes,Critical Risk,1,Month-to-month,19.45,19.45,No,No internet service,No internet service,Electronic check
8073-IJDCM,0.9265,Yes,Critical Risk,1,Month-to-month,20.3,20.3,No,No internet service,No internet service,Mailed check
9134-CEQMF,0.925,Yes,Critical Risk,7,Month-to-month,89.5,676.7,Fiber optic,No,No,Electronic check
4391-RESHN,0.925,Yes,Critical Risk,23,Month-to-month,104.05,2470.1,Fiber optic,No,Yes,Mailed check
5650-VDUDS,0.925,Yes,Critical Risk,4,Month-to-month,24.25,96.05,DSL,No,No,Mailed check
8708-XPXHZ,0.925,Yes,Critical Risk,42,Month-to-month,94.2,4186.3,Fiber optic,No,No,Electronic check
6311-UEUME,0.925,Yes,Critical Risk,29,Month-to-month,78.9,2384.15,Fiber optic,No,No,Electronic check
7273-TEFQD,0.925,Yes,Critical Risk,3,Month-to-month,41.15,132.2,DSL,No,No,Electronic check
5649-ANRML,0.925,Yes,Critical Risk,2,Month-to-month,95.1,180.25,Fiber optic,No,Yes,Credit card (automatic)
3815-SLMEF,0.925,Yes,Critical Risk,3,Month-to-month,34.25,139.35,DSL,Yes,Yes,Mailed check
2696-NARTR,0.925,Yes,Critical Risk,11,Month-to-month,73.85,926.25,Fiber optic,No,Yes,Electronic check
7963-GQRMY,0.925,Yes,Critical Risk,3,Month-to-month,44.3,134.5,DSL,No,No,Mailed check
3005-NFMTA,0.925,Yes,Critical Risk,55,Month-to-month,98.8,5617.75,Fiber optic,Yes,No,Electronic check
5389-FFVKB,0.925,Yes,Critical Risk,32,Month-to-month,80.3,2483.05,Fiber optic,No,No,Credit card (automatic)
6467-CHFZW,0.925,Yes,Critical Risk,47,Month-to-month,99.35,4749.15,Fiber optic,No,No,Electronic check
6583-QGCSI,0.925,Yes,Critical Risk,50,Month-to-month,88.05,4367.35,Fiber optic,No,No,Electronic check
4625-EWPTF,0.925,Yes,Critical Risk,8,Month-to-month,30.45,226.45,DSL,Yes,No,Electronic check
6439-GTPCA,0.925,Yes,Critical Risk,45,Month-to-month,87.25,3941.7,Fiber optic,No,Yes,Electronic check
8780-IXSTS,0.925,Yes,Critical Risk,6,Month-to-month,90.1,521.3,Fiber optic,No,No,Electronic check
8625-AZYZY,0.925,Yes,Critical Risk,24,Month-to-month,104.65,2542.45,Fiber optic,No,No,Electronic check
1323-OOEPC,0.925,Yes,Critical Risk,53,Month-to-month,98.4,5149.5,Fiber optic,No,No,Credit card (automatic)
1196-AMORA,0.925,Yes,Critical Risk,7,Month-to-month,73.6,520,Fiber optic,No,No,Electronic check
8020-BWHYL,0.925,Yes,Critical Risk,15,Month-to-month,75.3,1147.45,Fiber optic,No,No,Credit card (automatic)
2239-JALAW,0.925,Yes,Critical Risk,58,One year,103.25,6017.65,Fiber optic,No,No,Bank transfer (automatic)
5276-KQWHG,0.925,Yes,Critical Risk,2,Month-to-month,69.6,131.65,Fiber optic,No,No,Electronic check
3329-WDIOK,0.925,Yes,Critical Risk,3,Month-to-month,50.6,155.35,DSL,No,No,Electronic check
5908-QMGOE,0.925,Yes,Critical Risk,15,Month-to-month,74.2,1133.9,Fiber optic,No,No,Credit card (automatic)
1644-IRKSF,0.925,Yes,Critical Risk,33,One year,93.8,3124.5,Fiber optic,No,No,Electronic check
3426-NIYYL,0.925,Yes,Critical Risk,15,Month-to-month,51.55,765.5,DSL,No,No,Electronic check
6413-XKKPU,0.925,Yes,Critical Risk,17,Month-to-month,89.4,1539.45,Fiber optic,Yes,No,Electronic check
1481-ZUWZA,0.925,Yes,Critical Risk,28,Month-to-month,94.5,2659.4,Fiber optic,Yes,No,Credit card (automatic)
6328-ZPBGN,0.925,Yes,Critical Risk,11,Month-to-month,95.15,997.65,Fiber optic,No,No,Bank transfer (automatic)
0475-RIJEP,0.925,Yes,Critical Risk,43,Month-to-month,77.85,3365.85,Fiber optic,No,No,Electronic check
9448-REEVD,0.925,Yes,Critical Risk,1,Month-to-month,44.7,44.7,DSL,No,No,Credit card (automatic)
3500-RMZLT,0.925,Yes,Critical Risk,15,Month-to-month,96.3,1426.75,Fiber optic,Yes,Yes,Mailed check
2833-SLKDQ,0.925,Yes,Critical Risk,1,Month-to-month,45.05,45.05,DSL,No,No,Mailed check
9474-PHLYD,0.925,Yes,Critical Risk,15,Month-to-month,59.45,892.65,DSL,No,No,Electronic check
3943-KDREE,0.925,Yes,Critical Risk,26,Month-to-month,74.95,1834.95,Fiber optic,No,No,Bank transfer (automatic)
1240-KNSEZ,0.925,Yes,Critical Risk,1,Month-to-month,20.1,20.1,No,No internet service,No internet service,Mailed check
1891-FZYSA,0.925,Yes,Critical Risk,69,Month-to-month,89.95,6143.15,Fiber optic,No,No,Electronic check
4797-AXPXK,0.925,Yes,Critical Risk,1,Month-to-month,60.0,60,DSL,Yes,Yes,Electronic check
0193-ESZXP,0.925,Yes,Critical Risk,58,One year,105.5,6205.5,Fiber optic,Yes,Yes,Credit card (automatic)
6769-DCQLI,0.925,Yes,Critical Risk,52,One year,105.0,5426.85,Fiber optic,No,Yes,Bank transfer (automatic)
8128-YVJRG,0.925,Yes,Critical Risk,7,Month-to-month,79.65,604.7,Fiber optic,Yes,No,Mailed check
7752-XUSCI,0.925,Yes,Critical Risk,60,Month-to-month,105.9,6396.45,Fiber optic,No,No,Electronic check
3814-MLAXC,0.925,Yes,Critical Risk,31,Month-to-month,79.85,2404.15,Fiber optic,No,Yes,Credit card (automatic)
3945-GFWQL,0.925,Yes,Critical Risk,12,Month-to-month,44.55,480.6,DSL,No,No,Electronic check
6305-YLBMM,0.925,Yes,Critical Risk,69,One year,104.05,7262,Fiber optic,No,Yes,Bank transfer (automatic)
8229-TNIQA,0.925,Yes,Critical Risk,4,Month-to-month,45.3,196.95,DSL,No,No,Mailed check
0679-IDSTG,0.925,Yes,Critical Risk,1,Month-to-month,69.25,69.25,Fiber optic,No,No,Electronic check
0504-HHAPI,0.925,Yes,Critical Risk,27,Month-to-month,88.3,2467.75,Fiber optic,No,No,Credit card (automatic)
1000-AJSLD,0.925,Yes,Critical Risk,1,Month-to-month,20.1,20.1,No,No internet service,No internet service,Mailed check
5099-BAILX,0.925,Yes,Critical Risk,43,Month-to-month,110.75,4687.9,Fiber optic,No,Yes,Bank transfer (automatic)
1582-RAFML,0.925,Yes,Critical Risk,1,Month-to-month,60.1,60.1,DSL,No,Yes,Mailed check
2091-RFFBA,0.925,Yes,Critical Risk,31,Month-to-month,73.9,2217.15,Fiber optic,No,No,Electronic check
9058-CBREO,0.925,Yes,Critical Risk,1,Month-to-month,50.55,50.55,DSL,No,No,Mailed check
7927-AUXBZ,0.925,Yes,Critical Risk,30,Month-to-month,85.15,2555.9,Fiber optic,No,Yes,Electronic check
0133-BMFZO,0.925,Yes,Critical Risk,2,Month-to-month,86.25,181.65,Fiber optic,Yes,Yes,Electronic check
6235-VDHOM,0.925,Yes,Critical Risk,5,Month-to-month,28.45,131.05,DSL,No,No,Electronic check
5577-OTWWW,0.925,Yes,Critical Risk,15,Month-to-month,19.75,297.3,No,No internet service,No internet service,Bank transfer (automatic)
2372-HWUHI,0.925,Yes,Critical Risk,2,Month-to-month,44.35,81.25,DSL,No,No,Electronic check
9408-SSNVZ,0.925,Yes,Critical Risk,4,Month-to-month,70.15,268.35,Fiber optic,No,No,Electronic check
6856-RAURS,0.9233,Yes,Critical Risk,2,Month-to-month,74.9,136.05,Fiber optic,No,No,Mailed check
1041-RXHRA,0.92,Yes,Critical Risk,41,Month-to-month,70.25,2868.05,Fiber optic,No,No,Bank transfer (automatic)
9564-KCLHR,0.92,Yes,Critical Risk,1,Month-to-month,51.25,51.25,DSL,No,Yes,Mailed check
5536-SLHPM,0.92,Yes,Critical Risk,55,Month-to-month,77.75,4458.15,Fiber optic,No,No,Electronic check
6394-MFYNG,0.92,Yes,Critical Risk,48,Month-to-month,107.4,5121.3,Fiber optic,No,No,Bank transfer (automatic)
3791-LGQCY,0.92,Yes,Critical Risk,56,Month-to-month,100.65,5688.05,Fiber optic,No,No,Bank transfer (automatic)
0533-BNWKF,0.92,Yes,Critical Risk,55,Month-to-month,85.45,4874.7,Fiber optic,No,No,Electronic check
5442-UTCVD,0.92,Yes,Critical Risk,3,Month-to-month,91.85,257.05,Fiber optic,No,No,Electronic check
6410-LEFEN,0.92,Yes,Critical Risk,9,Month-to-month,45.15,416.45,DSL,No,No,Electronic check
7743-EXURX,0.92,Yes,Critical Risk,8,Month-to-month,51.05,415.05,DSL,No,No,Electronic check
6641-XRPSU,0.92,Yes,Critical Risk,34,Month-to-month,70.0,2416.1,Fiber optic,No,No,Credit card (automatic)
2037-SGXHH,0.92,Yes,Critical Risk,38,Month-to-month,94.65,3624.3,Fiber optic,No,No,Electronic check
0611-DFXKO,0.92,Yes,Critical Risk,20,Month-to-month,89.0,1820.45,Fiber optic,No,No,Mailed check
8775-ERLNB,0.92,Yes,Critical Risk,1,Month-to-month,74.3,74.3,Fiber optic,No,No,Electronic check
2189-UXTKY,0.92,Yes,Critical Risk,22,Month-to-month,79.2,1742.75,DSL,Yes,Yes,Electronic check
6905-NIQIN,0.92,Yes,Critical Risk,1,Month-to-month,50.65,50.65,DSL,No,No,Mailed check
1113-IUJYX,0.92,Yes,Critical Risk,14,One year,105.95,1348.9,Fiber optic,Yes,Yes,Mailed check
1251-KRREG,0.92,Yes,Critical Risk,2,Month-to-month,54.4,114.1,DSL,No,No,Mailed check
6906-ANDWJ,0.92,Yes,Critical Risk,15,Month-to-month,74.9,1107.25,Fiber optic,No,No,Bank transfer (automatic)
5027-XWQHA,0.92,Yes,Critical Risk,6,Month-to-month,44.75,270.95,DSL,No,No,Electronic check
0601-WZHJF,0.92,Yes,Critical Risk,14,Month-to-month,46.35,667.7,DSL,No,No,Electronic check
1343-EHPYB,0.92,Yes,Critical Risk,63,Month-to-month,103.4,6603,Fiber optic,No,No,Electronic check
2403-BCASL,0.92,Yes,Critical Risk,41,One year,111.95,4534.9,Fiber optic,No,Yes,Electronic check
3249-ZPQRG,0.92,Yes,Critical Risk,4,Month-to-month,78.45,330.05,Fiber optic,No,No,Electronic check
2898-LSJGD,0.92,Yes,Critical Risk,21,One year,55.95,1157.05,DSL,Yes,No,Electronic check
8644-XLFBW,0.92,Yes,Critical Risk,1,Month-to-month,71.65,71.65,Fiber optic,No,No,Electronic check
3317-HRTNN,0.92,Yes,Critical Risk,5,Month-to-month,45.7,198,DSL,No,No,Electronic check
4971-PUYQO,0.92,Yes,Critical Risk,27,Month-to-month,94.55,2724.6,Fiber optic,No,No,Mailed check
9940-HPQPG,0.92,Yes,Critical Risk,9,Month-to-month,91.75,865.8,Fiber optic,Yes,No,Bank transfer (automatic)
0639-TSIQW,0.92,Yes,Critical Risk,67,Month-to-month,102.95,6886.25,Fiber optic,Yes,No,Credit card (automatic)
5154-VEKBL,0.92,Yes,Critical Risk,9,Month-to-month,58.5,539.85,DSL,Yes,Yes,Mailed check
9250-WYPLL,0.92,Yes,Critical Risk,5,Month-to-month,75.55,413.65,Fiber optic,No,No,Electronic check
1862-SKORY,0.92,Yes,Critical Risk,40,Month-to-month,39.3,1637.4,DSL,No,No,Electronic check
9492-TOKRI,0.92,Yes,Critical Risk,18,Month-to-month,90.0,1527.35,Fiber optic,No,No,Credit card (automatic)
4911-BANWH,0.92,Yes,Critical Risk,31,Month-to-month,86.55,2697.4,Fiber optic,No,No,Credit card (automatic)
4902-OHLSK,0.92,Yes,Critical Risk,29,Month-to-month,98.65,2862.75,Fiber optic,No,Yes,Electronic check
6347-DCUIK,0.92,Yes,Critical Risk,10,Month-to-month,74.15,811.8,Fiber optic,No,No,Mailed check
0337-CNPZE,0.92,Yes,Critical Risk,41,Month-to-month,106.3,4443.45,Fiber optic,No,No,Electronic check
3336-JORSO,0.92,Yes,Critical Risk,33,Month-to-month,110.45,3655.45,Fiber optic,No,Yes,Electronic check
2959-MJHIC,0.92,Yes,Critical Risk,4,Month-to-month,80.35,307.4,Fiber optic,No,No,Electronic check
8225-BTJAU,0.92,Yes,Critical Risk,10,Month-to-month,79.25,793.55,Fiber optic,No,No,Electronic check
7593-XFKDI,0.92,Yes,Critical Risk,1,Month-to-month,46.3,46.3,DSL,No,No,Mailed check
6032-KRXXO,0.92,Yes,Critical Risk,30,Month-to-month,90.25,2755.35,Fiber optic,No,No,Electronic check
3976-BWUCK,0.92,Yes,Critical Risk,30,Month-to-month,94.1,2804.45,Fiber optic,No,Yes,Credit card (automatic)
3148-BLQJT,0.92,Yes,Critical Risk,1,Month-to-month,20.1,20.1,No,No internet service,No internet service,Mailed check
8740-XLHDR,0.92,Yes,Critical Risk,5,Month-to-month,43.25,219,DSL,Yes,Yes,Mailed check
3521-SYVOR,0.92,Yes,Critical Risk,37,Month-to-month,64.75,2345.2,DSL,No,No,Electronic check
3886-CERTZ,0.92,Yes,Critical Risk,72,One year,109.25,8109.8,Fiber optic,No,Yes,Electronic check
7739-LAXOG,0.92,Yes,Critical Risk,32,Month-to-month,91.05,2954.5,Fiber optic,No,No,Bank transfer (automatic)
6923-EFPNL,0.92,Yes,Critical Risk,4,Month-to-month,51.75,201.1,DSL,No,No,Credit card (automatic)
0320-JDNQG,0.92,Yes,Critical Risk,23,Month-to-month,99.85,2331.3,Fiber optic,Yes,Yes,Electronic check
4558-FANTW,0.92,Yes,Critical Risk,17,Month-to-month,91.85,1574.45,Fiber optic,Yes,Yes,Electronic check
0406-BPDVR,0.92,Yes,Critical Risk,54,One year,101.5,5373.1,Fiber optic,No,No,Credit card (automatic)
8949-JTMAY,0.92,Yes,Critical Risk,29,Month-to-month,98.6,2933.2,Fiber optic,No,No,Credit card (automatic)
0727-BMPLR,0.92,Yes,Critical Risk,55,One year,100.0,5509.3,Fiber optic,No,No,Electronic check
7853-GVUDZ,0.92,Yes,Critical Risk,1,Month-to-month,20.15,20.15,No,No internet service,No internet service,Credit card (automatic)
5394-SVGJV,0.915,Yes,Critical Risk,37,Month-to-month,98.8,3475.55,Fiber optic,No,Yes,Bank transfer (automatic)
8155-IBNHG,0.915,Yes,Critical Risk,24,Month-to-month,75.4,1747.85,Fiber optic,No,No,Credit card (automatic)
9614-RMGHA,0.915,Yes,Critical Risk,65,Month-to-month,91.85,5940.85,Fiber optic,No,No,Bank transfer (automatic)
7854-EDSSA,0.915,Yes,Critical Risk,22,Month-to-month,59.0,1254.7,DSL,Yes,No,Electronic check
9578-VRMNM,0.915,Yes,Critical Risk,16,Month-to-month,65.2,1043.35,DSL,No,No,Credit card (automatic)
8565-CLBZW,0.915,Yes,Critical Risk,24,Month-to-month,89.85,2165.05,Fiber optic,No,No,Mailed check
1226-UDFZR,0.915,Yes,Critical Risk,2,Month-to-month,49.6,114.7,DSL,No,No,Mailed check
2722-VOJQL,0.915,Yes,Critical Risk,64,One year,105.65,6903.1,Fiber optic,No,Yes,Credit card (automatic)
9661-ACXBS,0.915,Yes,Critical Risk,42,Month-to-month,105.2,4400.75,Fiber optic,Yes,No,Electronic check
1271-SJBGZ,0.915,Yes,Critical Risk,12,Month-to-month,43.65,526.95,DSL,No,Yes,Electronic check
3023-GFLBR,0.915,Yes,Critical Risk,33,Month-to-month,86.15,2745.7,Fiber optic,No,No,Credit card (automatic)
9734-UYXQI,0.915,Yes,Critical Risk,2,Month-to-month,49.4,106.55,DSL,No,No,Electronic check
0578-SKVMF,0.915,Yes,Critical Risk,22,Month-to-month,83.3,1845.9,Fiber optic,No,No,Electronic check
4510-PYUSH,0.915,Yes,Critical Risk,38,Month-to-month,57.15,2250.65,DSL,Yes,No,Credit card (automatic)
3992-YWPKO,0.915,Yes,Critical Risk,6,Month-to-month,109.9,669.45,Fiber optic,No,Yes,Credit card (automatic)
9560-ARGQJ,0.915,Yes,Critical Risk,16,Month-to-month,81.0,1312.15,Fiber optic,No,No,Electronic check
0617-FHSGK,0.915,Yes,Critical Risk,49,Month-to-month,75.2,3678.3,Fiber optic,No,No,Credit card (automatic)
1750-CSKKM,0.915,Yes,Critical Risk,9,Month-to-month,55.35,449.75,DSL,No,No,Electronic check
0691-JVSYA,0.915,Yes,Critical Risk,53,One year,94.85,5000.2,Fiber optic,No,No,Bank transfer (automatic)
4484-GLZOU,0.915,Yes,Critical Risk,52,Month-to-month,105.05,5624.85,Fiber optic,No,No,Electronic check
8718-PTMEZ,0.915,Yes,Critical Risk,13,Month-to-month,31.05,347.25,DSL,No,No,Electronic check
3506-LCJDC,0.915,Yes,Critical Risk,1,Month-to-month,19.95,19.95,No,No internet service,No internet service,Bank transfer (automatic)
9445-SZLCH,0.915,Yes,Critical Risk,36,Month-to-month,97.35,3457.9,Fiber optic,No,No,Bank transfer (automatic)
8665-UTDHZ,0.915,Yes,Critical Risk,1,Month-to-month,30.2,30.2,DSL,No,No,Electronic check
7000-WCEVQ,0.915,Yes,Critical Risk,20,Month-to-month,61.6,1174.35,DSL,No,No,Mailed check
5515-IDEJJ,0.915,Yes,Critical Risk,1,Month-to-month,19.9,19.9,No,No internet service,No internet service,Mailed check
9565-DJPIB,0.915,Yes,Critical Risk,4,Month-to-month,89.6,365.65,Fiber optic,No,No,Mailed check
0587-DMGBH,0.915,Yes,Critical Risk,8,Month-to-month,49.85,365.55,DSL,Yes,No,Electronic check
7133-VBDCG,0.915,Yes,Critical Risk,25,Month-to-month,79.85,2015.35,Fiber optic,Yes,No,Bank transfer (automatic)
5696-QURRL,0.915,Yes,Critical Risk,1,Month-to-month,45.05,45.05,DSL,No,No,Mailed check
6365-MTGZX,0.915,Yes,Critical Risk,24,Month-to-month,96.0,2122.45,Fiber optic,No,Yes,Electronic check
2632-UCGVD,0.915,Yes,Critical Risk,66,Month-to-month,100.05,6871.9,Fiber optic,No,Yes,Credit card (automatic)
7931-PXHFC,0.915,Yes,Critical Risk,38,One year,62.3,2354.8,DSL,No,Yes,Mailed check
0596-BQCEQ,0.915,Yes,Critical Risk,62,Month-to-month,100.15,6283.3,Fiber optic,No,No,Electronic check
2398-YPMUR,0.915,Yes,Critical Risk,13,Month-to-month,70.15,916.75,Fiber optic,No,No,Electronic check
4430-UZIPO,0.915,Yes,Critical Risk,3,Month-to-month,36.85,108.7,DSL,No,Yes,Mailed check
0968-GSIKN,0.915,Yes,Critical Risk,1,Month-to-month,70.8,70.8,Fiber optic,No,No,Mailed check
4505-EXZHB,0.915,Yes,Critical Risk,6,Month-to-month,74.4,434.1,Fiber optic,No,No,Electronic check
2684-EIWEO,0.915,Yes,Critical Risk,30,Month-to-month,91.7,2758.15,Fiber optic,Yes,No,Credit card (automatic)
2011-TRQYE,0.915,Yes,Critical Risk,18,Month-to-month,33.5,600,DSL,No,No,Credit card (automatic)
8614-VGMMV,0.915,Yes,Critical Risk,15,Month-to-month,49.1,679.55,DSL,No,No,Electronic check
3859-CVCET,0.915,Yes,Critical Risk,4,Month-to-month,45.65,191.05,DSL,No,No,Mailed check
5590-BYNII,0.915,Yes,Critical Risk,22,Month-to-month,100.75,2095,Fiber optic,Yes,No,Electronic check
3259-FDWOY,0.915,Yes,Critical Risk,71,Two year,106.0,7723.7,Fiber optic,No,No,Bank transfer (automatic)
2933-FILNV,0.915,Yes,Critical Risk,2,Month-to-month,24.4,36.55,DSL,No,No,Mailed check
9540-JYROE,0.915,Yes,Critical Risk,8,Month-to-month,70.1,551.35,Fiber optic,No,No,Mailed check
3519-ZKXGG,0.915,Yes,Critical Risk,3,Month-to-month,75.85,256.6,Fiber optic,No,No,Electronic check
8835-VSDSE,0.915,Yes,Critical Risk,2,Month-to-month,70.7,141.45,Fiber optic,No,No,Electronic check
6686-YPGHK,0.915,Yes,Critical Risk,47,Month-to-month,85.5,4042.3,Fiber optic,Yes,No,Mailed check
7675-OZCZG,0.915,Yes,Critical Risk,3,Month-to-month,45.0,127.1,DSL,No,No,Electronic check
5028-GZLDO,0.9125,Yes,Critical Risk,2,Month-to-month,70.7,140.7,Fiber optic,No,No,Credit card (automatic)
9801-GDWGV,0.91,Yes,Critical Risk,39,Month-to-month,103.45,3994.45,Fiber optic,No,No,Electronic check
7240-FQLHE,0.91,Yes,Critical Risk,18,Month-to-month,99.75,1836.25,Fiber optic,No,Yes,Bank transfer (automatic)
4671-LXRDQ,0.91,Yes,Critical Risk,2,Month-to-month,45.0,96.45,DSL,No,No,Mailed check
9776-CLUJA,0.91,Yes,Critical Risk,51,Month-to-month,77.5,3807.35,Fiber optic,Yes,No,Electronic check
5016-ETTFF,0.91,Yes,Critical Risk,10,Month-to-month,29.5,255.25,DSL,No,No,Mailed check
8806-EAGWC,0.91,Yes,Critical Risk,3,Month-to-month,55.15,159.15,DSL,No,No,Mailed check
8443-ZRDBZ,0.91,Yes,Critical Risk,4,Month-to-month,76.05,318.9,Fiber optic,No,No,Electronic check
7703-ZEKEF,0.91,Yes,Critical Risk,23,Month-to-month,81.0,1917.1,Fiber optic,No,No,Electronic check
6979-ZNSFF,0.91,Yes,Critical Risk,8,Month-to-month,87.05,762.1,Fiber optic,No,No,Electronic check
1324-NLTJE,0.91,Yes,Critical Risk,15,Month-to-month,55.0,757.1,DSL,No,Yes,Credit card (automatic)
4760-XOHVN,0.91,Yes,Critical Risk,1,Month-to-month,19.45,19.45,No,No internet service,No internet service,Mailed check
0117-LFRMW,0.91,Yes,Critical Risk,37,Month-to-month,40.2,1448.8,DSL,Yes,No,Bank transfer (automatic)
8937-RDTHP,0.91,Yes,Critical Risk,1,Month-to-month,84.6,84.6,Fiber optic,Yes,No,Mailed check
5832-XKAES,0.91,Yes,Critical Risk,2,Month-to-month,69.8,134.7,Fiber optic,No,No,Credit card (automatic)
7734-DBOAI,0.91,Yes,Critical Risk,1,Month-to-month,40.1,40.1,DSL,No,Yes,Electronic check
4248-HCETZ,0.91,Yes,Critical Risk,30,Month-to-month,79.65,2365.15,Fiber optic,No,No,Mailed check
8773-HHUOZ,0.91,Yes,Critical Risk,17,Month-to-month,64.7,1093.1,DSL,No,No,Mailed check
8327-LZKAS,0.91,Yes,Critical Risk,43,One year,107.55,4533.9,Fiber optic,No,Yes,Electronic check
8444-WRIDW,0.91,Yes,Critical Risk,66,Month-to-month,80.45,5224.35,Fiber optic,No,No,Credit card (automatic)
2657-ALMWY,0.91,Yes,Critical Risk,26,Month-to-month,84.95,2169.75,Fiber optic,No,No,Electronic check
6313-GIDIT,0.91,Yes,Critical Risk,53,Month-to-month,54.45,2854.55,DSL,No,No,Electronic check
5057-LCOUI,0.91,Yes,Critical Risk,39,Month-to-month,50.75,2011.4,DSL,No,No,Electronic check
4612-THJBS,0.91,Yes,Critical Risk,56,One year,104.75,5510.65,Fiber optic,No,No,Bank transfer (automatic)
